Time,Q-G265 Flow,Q-S151 CO2,Probe Temp,Q-S102 O2,Flow,AvgO2,animal #,note,animal # a,note a,iCO2,FiCO2,eCO2,FeCO2,iO2,FiO2,eO2,FeO2,Flow Rate,Assumed RQ,VCO2 (Assum.RQ),VCO2 (from %O2),VO2 (from %CO2),calc. RQ
750,1.24,469.76,23.5,3.93,214,3.932,,,,,,,,,,,,,,,,,,
751,1.24,469.99,23.5,3.93,214,3.932,,,,,,,,,,,,,,,,,,
752,1.24,470.06,23.5,3.93,214,3.932,,,,,,,,,,,,,,,,,,
753,1.24,470.1,23.5,3.93,214,3.933,,,,,,,,,,,,,,,,,,
754,1.24,470.17,23.5,3.93,214,3.933,,,,,,,,,,,,,,,,,,
755,1.24,470.02,23.5,3.93,214,3.932,,,,,,,,,,,,,,,,,,
756,1.24,470.28,23.5,3.93,214,3.932,,,,,,,,,,,,,,,,,,
757,1.24,469.99,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
758,1.24,470.36,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
759,1.24,470.36,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
760,1.24,470.32,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
761,1.23,470.5,23.5,3.93,213,3.931,,,,,,,,,,,,,,,,,,
762,1.23,470.47,23.5,3.93,213,3.931,,,,,,,,,,,,,,,,,,
763,1.24,470.36,23.5,3.93,213,3.932,,,,,,,,,,,,,,,,,,
764,1.24,470.32,23.5,3.93,214,3.932,,,,,,,,,,,,,,,,,,
765,1.24,470.36,23.5,3.93,214,3.933,,,,,,,,,,,,,,,,,,
766,1.24,470.36,23.5,3.93,214,3.933,,,,,,,,,,,,,,,,,,
767,1.24,470.06,23.5,3.93,214,3.933,,,,,,,,,,,,,,,,,,
768,1.24,470.17,23.5,3.93,214,3.933,,,,,,,,,,,,,,,,,,
769,1.24,470.39,23.5,3.93,214,3.933,,,,,,,,,,,,,,,,,,
770,1.24,470.43,23.5,3.93,214,3.933,,,,,,,,,,,,,,,,,,
771,1.24,470.5,23.5,3.93,214,3.933,,,,,,,,,,,,,,,,,,
772,1.24,470.65,23.5,3.93,214,3.933,,,,,,,,,,,,,,,,,,
773,1.24,470.87,23.5,3.93,214,3.933,,,,,,,,,,,,,,,,,,
774,1.24,470.98,23.5,3.93,214,3.933,,,,,,,,,,,,,,,,,,
775,1.24,471.02,23.5,3.93,214,3.933,,,,,,,,,,,,,,,,,,
776,1.24,471.24,23.5,3.93,214,3.932,,,,,,,,,,,,,,,,,,
777,1.24,471.39,23.5,3.93,215,3.932,,,,,,,,,,,,,,,,,,
778,1.24,471.5,23.5,3.93,214,3.932,,,,,,,,,,,,,,,,,,
779,1.24,471.61,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
780,1.24,471.28,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
781,1.24,471.54,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
782,1.24,471.58,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
783,1.24,471.84,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
784,1.24,471.8,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
785,1.24,471.98,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
786,1.24,471.98,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
787,1.24,471.95,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
788,1.24,471.98,23.5,3.93,215,3.93,,,,,,,,,,,,,,,,,,
789,1.24,471.8,23.5,3.93,215,3.93,,,,,,,,,,,,,,,,,,
790,1.24,471.8,23.5,3.93,215,3.93,,,,,,,,,,,,,,,,,,
791,1.24,471.8,23.5,3.93,215,3.93,,,,,,,,,,,,,,,,,,
792,1.24,471.8,23.5,3.93,215,3.93,,,,,,,,,,,,,,,,,,
793,1.24,471.87,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
794,1.24,471.84,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
795,1.24,471.58,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
796,1.24,471.43,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
797,1.24,471.72,23.5,3.93,215,3.932,,,,,,,,,,,,,,,,,,
798,1.24,471.58,23.5,3.93,215,3.932,,,,,,,,,,,,,,,,,,
799,1.24,471.65,23.5,3.93,215,3.932,,,,,,,,,,,,,,,,,,
800,1.24,471.76,23.5,3.93,215,3.932,,,,,,,,,,,,,,,,,,
801,1.24,471.84,23.5,3.93,215,3.932,,,,,,,,,,,,,,,,,,
802,1.24,471.91,23.5,3.93,214,3.932,,,,,,,,,,,,,,,,,,
803,1.24,472.09,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
804,1.24,472.13,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
805,1.24,472.35,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
806,1.24,472.43,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
807,1.24,472.65,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
808,1.24,472.72,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
809,1.24,472.65,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
810,1.24,472.8,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
811,1.24,472.95,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
812,1.24,473.02,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
813,1.24,473.09,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
814,1.24,473.43,23.5,3.93,214,3.932,,,,,,,,,,,,,,,,,,
815,1.24,473.46,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
816,1.24,473.68,23.5,3.93,214,3.931,,,,,,,,,,,,,,,,,,
817,1.24,473.46,23.5,3.93,214,3.932,,,,,,,,,,,,,,,,,,
818,1.24,473.28,23.5,3.93,214,3.932,,,,,,,,,,,,,,,,,,
819,1.24,473.28,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
820,1.24,473.39,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
821,1.24,473.57,23.5,3.93,215,3.931,,,,,,,,,,,,,,,,,,
