"Time","Q-S102 O2","Q-G265 Flow V","Q-S151 CO2","Probe Temp","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
329,3.99,1.22,463.93,23.3,210,3.991,,,,,,,,,,,,,,,,,,
330,3.99,1.22,464.11,23.3,209,3.992,,,,,,,,,,,,,,,,,,
331,3.99,1.22,464.18,23.3,210,3.992,,,,,,,,,,,,,,,,,,
332,3.99,1.22,464.37,23.3,209,3.992,,,,,,,,,,,,,,,,,,
333,3.99,1.22,464.52,23.3,209,3.991,,,,,,,,,,,,,,,,,,
334,3.99,1.22,464.67,23.3,211,3.991,,,,,,,,,,,,,,,,,,
335,3.99,1.23,464.78,23.3,211,3.991,,,,,,,,,,,,,,,,,,
336,3.99,1.23,464.89,23.3,211,3.991,,,,,,,,,,,,,,,,,,
337,3.99,1.23,465.07,23.3,212,3.991,,,,,,,,,,,,,,,,,,
338,3.99,1.23,465.00,23.3,212,3.991,,,,,,,,,,,,,,,,,,
339,3.99,1.23,465.18,23.3,211,3.991,,,,,,,,,,,,,,,,,,
340,3.99,1.23,465.18,23.3,211,3.991,,,,,,,,,,,,,,,,,,
341,3.99,1.23,465.26,23.3,211,3.991,,,,,,,,,,,,,,,,,,
342,3.99,1.22,465.22,23.3,210,3.991,,,,,,,,,,,,,,,,,,
343,3.99,1.22,465.26,23.3,209,3.991,,,,,,,,,,,,,,,,,,
344,3.99,1.22,465.26,23.3,208,3.991,,,,,,,,,,,,,,,,,,
345,3.99,1.22,465.30,23.3,208,3.991,,,,,,,,,,,,,,,,,,
346,3.99,1.22,465.26,23.3,209,3.991,,,,,,,,,,,,,,,,,,
347,3.99,1.22,465.30,23.3,208,3.991,,,,,,,,,,,,,,,,,,
348,3.99,1.21,465.41,23.3,208,3.991,,,,,,,,,,,,,,,,,,
349,3.99,1.21,465.44,23.3,208,3.991,,,,,,,,,,,,,,,,,,
350,3.99,1.21,465.41,23.3,208,3.991,,,,,,,,,,,,,,,,,,
351,3.99,1.21,465.22,23.3,208,3.992,,,,,,,,,,,,,,,,,,
352,3.99,1.21,465.22,23.3,208,3.992,,,,,,,,,,,,,,,,,,
353,3.99,1.22,465.18,23.3,208,3.992,,,,,,,,,,,,,,,,,,
354,3.99,1.22,465.26,23.3,208,3.992,,,,,,,,,,,,,,,,,,
355,3.99,1.22,465.18,23.3,208,3.991,,,,,,,,,,,,,,,,,,
356,3.99,1.21,465.15,23.3,208,3.991,,,,,,,,,,,,,,,,,,
357,3.99,1.21,465.22,23.3,208,3.991,,,,,,,,,,,,,,,,,,
358,3.99,1.22,465.18,23.3,209,3.991,,,,,,,,,,,,,,,,,,
359,3.99,1.22,465.37,23.3,208,3.990,,,,,,,,,,,,,,,,,,
360,3.99,1.22,465.41,23.3,209,3.990,,,,,,,,,,,,,,,,,,
361,3.99,1.22,465.41,23.3,209,3.990,,,,,,,,,,,,,,,,,,
362,3.99,1.22,465.48,23.3,209,3.990,,,,,,,,,,,,,,,,,,
363,3.99,1.22,465.81,23.3,210,3.990,,,,,,,,,,,,,,,,,,
364,3.99,1.22,466.00,23.3,210,3.990,,,,,,,,,,,,,,,,,,
365,3.99,1.22,465.96,23.3,209,3.990,,,,,,,,,,,,,,,,,,
366,3.99,1.22,465.96,23.3,209,3.991,,,,,,,,,,,,,,,,,,
367,3.99,1.22,466.07,23.3,209,3.991,,,,,,,,,,,,,,,,,,
368,3.99,1.22,466.18,23.3,210,3.991,,,,,,,,,,,,,,,,,,
369,3.99,1.22,466.04,23.3,210,3.991,,,,,,,,,,,,,,,,,,
370,3.99,1.22,466.22,23.3,210,3.991,,,,,,,,,,,,,,,,,,
371,3.99,1.22,466.33,23.3,210,3.990,,,,,,,,,,,,,,,,,,
372,3.99,1.22,466.18,23.3,210,3.990,,,,,,,,,,,,,,,,,,
373,3.99,1.22,466.30,23.3,210,3.990,,,,,,,,,,,,,,,,,,
374,3.99,1.22,466.18,23.3,210,3.990,,,,,,,,,,,,,,,,,,
375,3.99,1.22,466.37,23.3,210,3.989,,,,,,,,,,,,,,,,,,
376,3.99,1.22,466.18,23.3,210,3.989,,,,,,,,,,,,,,,,,,
377,3.99,1.22,466.56,23.3,210,3.989,,,,,,,,,,,,,,,,,,
378,3.99,1.22,466.74,23.3,210,3.989,,,,,,,,,,,,,,,,,,
379,3.99,1.22,466.78,23.3,210,3.989,,,,,,,,,,,,,,,,,,
380,3.99,1.22,466.41,23.3,209,3.990,,,,,,,,,,,,,,,,,,
381,3.99,1.22,466.37,23.3,209,3.990,,,,,,,,,,,,,,,,,,
382,3.99,1.22,466.41,23.3,210,3.990,,,,,,,,,,,,,,,,,,
383,3.99,1.22,466.48,23.3,209,3.991,,,,,,,,,,,,,,,,,,
384,3.99,1.22,466.56,23.3,208,3.991,,,,,,,,,,,,,,,,,,
385,3.99,1.22,466.63,23.3,209,3.991,,,,,,,,,,,,,,,,,,
386,3.99,1.22,466.70,23.3,209,3.991,,,,,,,,,,,,,,,,,,
387,3.99,1.22,466.70,23.3,208,3.991,,,,,,,,,,,,,,,,,,
388,3.99,1.21,466.85,23.3,208,3.991,,,,,,,,,,,,,,,,,,
389,3.99,1.22,467.00,23.3,208,3.991,,,,,,,,,,,,,,,,,,
390,3.99,1.22,467.04,23.3,208,3.991,,,,,,,,,,,,,,,,,,
391,3.99,1.21,467.11,23.3,208,3.991,,,,,,,,,,,,,,,,,,
392,3.99,1.22,467.37,23.3,208,3.991,,,,,,,,,,,,,,,,,,
393,3.99,1.22,467.48,23.3,209,3.991,,,,,,,,,,,,,,,,,,
394,3.99,1.22,467.37,23.3,209,3.992,,,,,,,,,,,,,,,,,,
395,3.99,1.22,467.44,23.3,209,3.992,,,,,,,,,,,,,,,,,,
396,3.99,1.22,467.52,23.3,209,3.992,,,,,,,,,,,,,,,,,,
397,3.99,1.22,467.55,23.3,209,3.992,,,,,,,,,,,,,,,,,,
398,3.99,1.22,467.67,23.3,209,3.993,,,,,,,,,,,,,,,,,,
399,3.99,1.22,467.59,23.3,209,3.992,,,,,,,,,,,,,,,,,,
400,3.99,1.22,467.52,23.3,209,3.992,,,,,,,,,,,,,,,,,,
401,3.99,1.22,467.15,23.3,209,3.991,,,,,,,,,,,,,,,,,,
402,3.99,1.22,466.33,23.3,209,3.991,,,,,,,,,,,,,,,,,,
403,3.99,1.22,465.44,23.3,209,3.991,,,,,,,,,,,,,,,,,,
404,3.99,1.22,465.00,23.3,209,3.990,,,,,,,,,,,,,,,,,,
405,3.99,1.22,464.22,23.3,210,3.990,,,,,,,,,,,,,,,,,,
406,3.99,1.22,463.18,23.3,210,3.991,,,,,,,,,,,,,,,,,,
407,3.99,1.22,462.15,23.3,210,3.991,,,,,,,,,,,,,,,,,,
408,3.99,1.22,461.00,23.3,210,3.992,,,,,,,,,,,,,,,,,,
409,3.99,1.22,459.96,23.3,210,3.992,,,,,,,,,,,,,,,,,,
410,3.99,1.22,458.93,23.3,210,3.993,,,,,,,,,,,,,,,,,,
411,3.99,1.22,458.00,23.3,210,3.993,,,,,,,,,,,,,,,,,,
412,3.99,1.22,456.89,23.3,209,3.994,,,,,,,,,,,,,,,,,,
413,3.99,1.22,455.78,23.3,210,3.994,,,,,,,,,,,,,,,,,,
414,3.99,1.22,455.15,23.3,210,3.995,,,,,,,,,,,,,,,,,,
415,4.00,1.22,454.59,23.3,210,3.995,,,,,,,,,,,,,,,,,,
416,4.00,1.22,453.70,23.3,210,3.995,,,,,,,,,,,,,,,,,,
417,3.99,1.22,453.22,23.3,210,3.995,,,,,,,,,,,,,,,,,,
418,3.99,1.22,452.78,23.3,209,3.995,,,,,,,,,,,,,,,,,,
419,3.99,1.22,452.63,23.3,210,3.995,,,,,,,,,,,,,,,,,,
420,3.99,1.22,452.15,23.3,210,3.995,,,,,,,,,,,,,,,,,,
421,3.99,1.22,451.74,23.3,210,3.995,,,,,,,,,,,,,,,,,,
422,3.99,1.22,451.59,23.3,210,3.995,,,,,,,,,,,,,,,,,,
423,3.99,1.22,451.41,23.3,210,3.995,,,,,,,,,,,,,,,,,,
424,3.99,1.22,451.33,23.3,210,3.995,,,,,,,,,,,,,,,,,,
425,3.99,1.22,450.96,23.3,210,3.995,,,,,,,,,,,,,,,,,,
426,4.00,1.22,450.78,23.3,210,3.995,,,,,,,,,,,,,,,,,,
427,4.00,1.22,450.33,23.3,210,3.995,,,,,,,,,,,,,,,,,,
428,3.99,1.22,450.15,23.3,209,3.995,,,,,,,,,,,,,,,,,,
429,3.99,1.22,450.07,23.3,209,3.995,,,,,,,,,,,,,,,,,,
430,3.99,1.22,449.63,23.3,209,3.995,,,,,,,,,,,,,,,,,,
431,3.99,1.22,449.96,23.3,209,3.994,,,,,,,,,,,,,,,,,,
432,4.00,1.22,449.89,23.3,209,3.995,,,,,,,,,,,,,,,,,,
433,3.99,1.22,449.85,23.3,209,3.994,,,,,,,,,,,,,,,,,,
434,3.99,1.22,449.85,23.3,209,3.994,,,,,,,,,,,,,,,,,,
435,4.00,1.22,449.78,23.3,209,3.994,,,,,,,,,,,,,,,,,,
436,3.99,1.22,449.41,23.3,209,3.994,,,,,,,,,,,,,,,,,,
437,3.99,1.22,449.22,23.3,210,3.994,,,,,,,,,,,,,,,,,,
438,4.00,1.22,449.70,23.3,210,3.994,,,,,,,,,,,,,,,,,,
439,4.00,1.22,449.37,23.3,210,3.995,,,,,,,,,,,,,,,,,,
440,4.00,1.22,449.11,23.3,210,3.996,,,,,,,,,,,,,,,,,,
441,4.00,1.22,449.00,23.3,210,3.996,,,,,,,,,,,,,,,,,,
442,4.00,1.22,448.93,23.3,209,3.997,,,,,,,,,,,,,,,,,,
443,4.00,1.22,448.82,23.3,209,3.997,,,,,,,,,,,,,,,,,,
444,4.00,1.22,448.78,23.3,209,3.997,,,,,,,,,,,,,,,,,,
445,4.00,1.22,448.78,23.3,210,3.997,,,,,,,,,,,,,,,,,,
446,4.00,1.22,448.74,23.3,210,3.996,,,,,,,,,,,,,,,,,,
447,4.00,1.22,448.74,23.3,210,3.996,,,,,,,,,,,,,,,,,,
448,4.00,1.22,448.85,23.3,210,3.996,,,,,,,,,,,,,,,,,,
449,3.99,1.22,448.85,23.3,210,3.996,,,,,,,,,,,,,,,,,,
450,4.00,1.22,448.96,23.3,210,3.996,,,,,,,,,,,,,,,,,,
451,4.00,1.22,449.15,23.3,210,3.996,,,,,,,,,,,,,,,,,,
452,4.00,1.23,449.33,23.3,211,3.995,,,,,,,,,,,,,,,,,,
453,3.99,1.23,449.45,23.3,211,3.995,,,,,,,,,,,,,,,,,,
454,3.99,1.23,449.45,23.2,211,3.995,,,,,,,,,,,,,,,,,,
455,3.99,1.23,449.41,23.2,212,3.995,,,,,,,,,,,,,,,,,,
456,3.99,1.22,449.45,23.3,210,3.995,,,,,,,,,,,,,,,,,,
457,3.99,1.22,449.37,23.3,210,3.995,,,,,,,,,,,,,,,,,,
458,4.00,1.22,449.26,23.2,210,3.995,,,,,,,,,,,,,,,,,,
459,3.99,1.22,449.26,23.2,210,3.995,,,,,,,,,,,,,,,,,,
460,3.99,1.22,449.26,23.3,210,3.995,,,,,,,,,,,,,,,,,,
461,3.99,1.23,449.30,23.3,211,3.994,,,,,,,,,,,,,,,,,,
462,3.99,1.23,449.11,23.3,212,3.994,,,,,,,,,,,,,,,,,,
463,3.99,1.23,449.82,23.3,212,3.994,,,,,,,,,,,,,,,,,,
464,3.99,1.23,449.96,23.2,212,3.994,,,,,,,,,,,,,,,,,,
465,3.99,1.23,450.45,23.3,212,3.994,,,,,,,,,,,,,,,,,,
466,3.99,1.22,451.11,23.3,210,3.994,,,,,,,,,,,,,,,,,,
467,3.99,1.22,451.41,23.2,210,3.994,,,,,,,,,,,,,,,,,,
468,3.99,1.22,451.67,23.2,210,3.995,,,,,,,,,,,,,,,,,,
469,4.00,1.22,451.89,23.2,210,3.995,,,,,,,,,,,,,,,,,,
470,4.00,1.22,452.04,23.2,210,3.995,,,,,,,,,,,,,,,,,,
471,4.00,1.22,452.30,23.2,210,3.996,,,,,,,,,,,,,,,,,,
472,4.00,1.22,452.52,23.2,210,3.996,,,,,,,,,,,,,,,,,,
473,4.00,1.22,452.45,23.3,210,3.996,,,,,,,,,,,,,,,,,,
474,4.00,1.23,452.56,23.2,211,3.996,,,,,,,,,,,,,,,,,,
475,4.00,1.23,452.67,23.2,211,3.995,,,,,,,,,,,,,,,,,,
476,4.00,1.23,452.59,23.2,211,3.995,,,,,,,,,,,,,,,,,,
477,3.99,1.23,452.67,23.2,211,3.995,,,,,,,,,,,,,,,,,,
478,3.99,1.22,452.74,23.2,210,3.995,,,,,,,,,,,,,,,,,,
479,3.99,1.22,452.45,23.3,210,3.994,,,,,,,,,,,,,,,,,,
480,3.99,1.22,452.59,23.2,210,3.994,,,,,,,,,,,,,,,,,,
481,3.99,1.22,452.74,23.2,210,3.994,,,,,,,,,,,,,,,,,,
482,3.99,1.22,452.85,23.2,210,3.994,,,,,,,,,,,,,,,,,,
483,3.99,1.22,453.04,23.2,210,3.994,,,,,,,,,,,,,,,,,,
484,3.99,1.22,453.30,23.2,210,3.993,,,,,,,,,,,,,,,,,,
485,3.99,1.22,453.33,23.2,210,3.993,,,,,,,,,,,,,,,,,,
486,3.99,1.22,453.37,23.2,210,3.993,,,,,,,,,,,,,,,,,,
487,3.99,1.22,453.48,23.2,210,3.993,,,,,,,,,,,,,,,,,,
488,3.99,1.22,453.59,23.2,211,3.993,,,,,,,,,,,,,,,,,,
489,3.99,1.22,453.82,23.2,210,3.993,,,,,,,,,,,,,,,,,,
490,3.99,1.22,454.00,23.2,211,3.993,,,,,,,,,,,,,,,,,,
491,3.99,1.22,454.11,23.2,210,3.993,,,,,,,,,,,,,,,,,,
492,3.99,1.22,454.37,23.2,210,3.994,,,,,,,,,,,,,,,,,,
493,3.99,1.22,454.41,23.2,210,3.994,,,,,,,,,,,,,,,,,,
494,3.99,1.22,454.48,23.2,210,3.994,,,,,,,,,,,,,,,,,,
495,3.99,1.22,454.52,23.2,211,3.994,,,,,,,,,,,,,,,,,,
496,3.99,1.23,454.52,23.2,211,3.994,,,,,,,,,,,,,,,,,,
497,4.00,1.23,454.56,23.2,211,3.994,,,,,,,,,,,,,,,,,,
498,3.99,1.22,454.15,23.2,211,3.994,,,,,,,,,,,,,,,,,,
499,3.99,1.22,454.15,23.2,210,3.994,,,,,,,,,,,,,,,,,,
500,3.99,1.22,454.11,23.2,210,3.994,,,,,,,,,,,,,,,,,,
501,3.99,1.22,454.00,23.2,210,3.994,,,,,,,,,,,,,,,,,,
502,4.00,1.22,454.11,23.2,210,3.995,,,,,,,,,,,,,,,,,,
503,3.99,1.22,454.15,23.2,210,3.995,,,,,,,,,,,,,,,,,,
504,4.00,1.22,454.44,23.2,210,3.995,,,,,,,,,,,,,,,,,,
505,4.00,1.22,454.44,23.2,210,3.996,,,,,,,,,,,,,,,,,,
506,3.99,1.22,454.56,23.2,211,3.995,,,,,,,,,,,,,,,,,,
507,4.00,1.23,454.63,23.2,211,3.996,,,,,,,,,,,,,,,,,,
508,3.99,1.23,454.96,23.2,211,3.995,,,,,,,,,,,,,,,,,,
509,4.00,1.23,455.07,23.2,211,3.995,,,,,,,,,,,,,,,,,,
510,3.99,1.23,455.07,23.2,211,3.995,,,,,,,,,,,,,,,,,,
511,3.99,1.23,455.26,23.2,211,3.994,,,,,,,,,,,,,,,,,,
512,3.99,1.22,455.37,23.2,211,3.994,,,,,,,,,,,,,,,,,,
513,3.99,1.22,455.59,23.2,210,3.994,,,,,,,,,,,,,,,,,,
514,3.99,1.22,455.74,23.2,209,3.994,,,,,,,,,,,,,,,,,,
515,3.99,1.22,455.82,23.2,209,3.994,,,,,,,,,,,,,,,,,,
516,3.99,1.22,455.74,23.2,209,3.994,,,,,,,,,,,,,,,,,,
517,3.99,1.22,455.89,23.2,209,3.994,,,,,,,,,,,,,,,,,,
518,3.99,1.22,456.19,23.2,209,3.994,,,,,,,,,,,,,,,,,,
519,3.99,1.22,456.22,23.2,209,3.994,,,,,,,,,,,,,,,,,,
520,3.99,1.22,456.26,23.2,210,3.994,,,,,,,,,,,,,,,,,,
521,3.99,1.22,456.33,23.2,210,3.994,,,,,,,,,,,,,,,,,,
522,3.99,1.22,456.37,23.2,210,3.994,,,,,,,,,,,,,,,,,,
523,3.99,1.22,456.52,23.2,210,3.994,,,,,,,,,,,,,,,,,,
524,3.99,1.22,456.74,23.2,210,3.995,,,,,,,,,,,,,,,,,,
525,3.99,1.22,456.93,23.2,210,3.995,,,,,,,,,,,,,,,,,,
526,3.99,1.22,457.04,23.2,210,3.995,,,,,,,,,,,,,,,,,,
527,3.99,1.22,457.22,23.2,209,3.994,,,,,,,,,,,,,,,,,,
528,4.00,1.22,456.93,23.2,209,3.994,,,,,,,,,,,,,,,,,,
529,3.99,1.22,456.89,23.2,209,3.994,,,,,,,,,,,,,,,,,,
530,3.99,1.22,456.89,23.2,210,3.994,,,,,,,,,,,,,,,,,,
531,3.99,1.22,457.04,23.2,210,3.994,,,,,,,,,,,,,,,,,,
532,4.00,1.22,457.15,23.2,210,3.994,,,,,,,,,,,,,,,,,,
533,3.99,1.22,457.07,23.2,210,3.995,,,,,,,,,,,,,,,,,,
534,3.99,1.22,457.44,23.2,210,3.995,,,,,,,,,,,,,,,,,,
535,3.99,1.22,457.15,23.2,210,3.995,,,,,,,,,,,,,,,,,,
536,4.00,1.22,457.37,23.2,210,3.996,,,,,,,,,,,,,,,,,,
537,4.00,1.22,457.48,23.2,210,3.995,,,,,,,,,,,,,,,,,,
538,4.00,1.22,457.67,23.2,211,3.995,,,,,,,,,,,,,,,,,,
539,4.00,1.22,457.93,23.2,210,3.994,,,,,,,,,,,,,,,,,,
540,3.99,1.22,457.85,23.2,210,3.994,,,,,,,,,,,,,,,,,,
541,3.99,1.22,457.85,23.2,210,3.994,,,,,,,,,,,,,,,,,,
542,3.99,1.22,458.07,23.2,209,3.994,,,,,,,,,,,,,,,,,,
543,4.00,1.22,458.26,23.2,210,3.994,,,,,,,,,,,,,,,,,,
544,3.99,1.22,458.33,23.2,210,3.994,,,,,,,,,,,,,,,,,,
545,3.99,1.22,458.30,23.2,210,3.994,,,,,,,,,,,,,,,,,,
546,3.99,1.22,458.52,23.2,210,3.995,,,,,,,,,,,,,,,,,,
547,3.99,1.22,458.67,23.2,210,3.994,,,,,,,,,,,,,,,,,,
548,4.00,1.22,458.96,23.2,210,3.994,,,,,,,,,,,,,,,,,,
549,3.99,1.22,459.00,23.2,210,3.994,,,,,,,,,,,,,,,,,,
550,3.99,1.22,459.26,23.2,210,3.995,,,,,,,,,,,,,,,,,,
551,3.99,1.22,459.33,23.2,210,3.994,,,,,,,,,,,,,,,,,,
552,4.00,1.22,459.30,23.2,210,3.994,,,,,,,,,,,,,,,,,,
553,3.99,1.22,459.30,23.2,210,3.994,,,,,,,,,,,,,,,,,,
554,3.99,1.22,459.30,23.2,209,3.994,,,,,,,,,,,,,,,,,,
555,3.99,1.22,459.37,23.2,209,3.994,,,,,,,,,,,,,,,,,,
556,3.99,1.22,459.48,23.2,209,3.995,,,,,,,,,,,,,,,,,,
557,4.00,1.22,459.33,23.2,209,3.995,,,,,,,,,,,,,,,,,,
558,3.99,1.22,459.15,23.2,209,3.995,,,,,,,,,,,,,,,,,,
559,4.00,1.22,459.07,23.2,209,3.996,,,,,,,,,,,,,,,,,,
560,4.00,1.22,459.15,23.2,210,3.996,,,,,,,,,,,,,,,,,,
561,4.00,1.22,459.19,23.2,209,3.996,,,,,,,,,,,,,,,,,,
562,3.99,1.22,458.96,23.2,210,3.996,,,,,,,,,,,,,,,,,,
563,4.00,1.22,459.07,23.2,210,3.996,,,,,,,,,,,,,,,,,,
564,4.00,1.22,459.07,23.2,210,3.996,,,,,,,,,,,,,,,,,,
565,4.00,1.22,459.19,23.2,210,3.996,,,,,,,,,,,,,,,,,,
566,4.00,1.22,459.19,23.2,210,3.996,,,,,,,,,,,,,,,,,,
567,4.00,1.22,459.48,23.2,210,3.996,,,,,,,,,,,,,,,,,,
568,4.00,1.22,459.59,23.2,209,3.996,,,,,,,,,,,,,,,,,,
569,3.99,1.22,459.85,23.2,209,3.996,,,,,,,,,,,,,,,,,,
570,4.00,1.22,459.85,23.2,209,3.995,,,,,,,,,,,,,,,,,,
571,4.00,1.22,460.00,23.2,210,3.995,,,,,,,,,,,,,,,,,,
572,4.00,1.22,460.19,23.2,210,3.995,,,,,,,,,,,,,,,,,,
573,3.99,1.22,460.26,23.2,209,3.995,,,,,,,,,,,,,,,,,,
574,3.99,1.22,460.41,23.2,210,3.995,,,,,,,,,,,,,,,,,,
575,3.99,1.22,460.44,23.2,210,3.995,,,,,,,,,,,,,,,,,,
576,3.99,1.22,460.48,23.2,210,3.995,,,,,,,,,,,,,,,,,,
577,3.99,1.22,460.56,23.2,210,3.995,,,,,,,,,,,,,,,,,,
578,3.99,1.22,460.70,23.2,209,3.995,,,,,,,,,,,,,,,,,,
579,3.99,1.22,460.67,23.2,210,3.995,,,,,,,,,,,,,,,,,,
580,3.99,1.22,460.78,23.2,210,3.995,,,,,,,,,,,,,,,,,,
581,4.00,1.22,460.78,23.2,210,3.995,,,,,,,,,,,,,,,,,,
582,3.99,1.22,460.48,23.2,210,3.995,,,,,,,,,,,,,,,,,,
583,3.99,1.22,460.56,23.2,210,3.995,,,,,,,,,,,,,,,,,,
584,4.00,1.22,461.00,23.2,211,3.995,,,,,,,,,,,,,,,,,,
585,4.00,1.22,461.00,23.2,211,3.995,,,,,,,,,,,,,,,,,,
586,4.00,1.22,461.00,23.2,210,3.995,,,,,,,,,,,,,,,,,,
587,3.99,1.22,460.56,23.2,210,3.995,,,,,,,,,,,,,,,,,,
588,3.99,1.22,460.48,23.2,211,3.995,,,,,,,,,,,,,,,,,,
589,4.00,1.22,460.78,23.2,211,3.995,,,,,,,,,,,,,,,,,,
590,4.00,1.22,460.93,23.2,210,3.995,,,,,,,,,,,,,,,,,,
591,3.99,1.22,460.52,23.2,210,3.995,,,,,,,,,,,,,,,,,,
592,3.99,1.22,460.56,23.2,210,3.995,,,,,,,,,,,,,,,,,,
593,3.99,1.22,460.63,23.2,210,3.995,,,,,,,,,,,,,,,,,,
594,4.00,1.22,460.93,23.2,210,3.995,,,,,,,,,,,,,,,,,,
595,4.00,1.22,460.96,23.2,210,3.996,,,,,,,,,,,,,,,,,,
596,4.00,1.22,461.04,23.2,210,3.996,,,,,,,,,,,,,,,,,,
597,3.99,1.22,461.22,23.2,211,3.996,,,,,,,,,,,,,,,,,,
598,4.00,1.22,461.37,23.2,211,3.996,,,,,,,,,,,,,,,,,,
599,4.00,1.22,461.67,23.2,211,3.996,,,,,,,,,,,,,,,,,,
600,4.00,1.22,461.81,23.2,210,3.996,,,,,,,,,,,,,,,,,,
601,4.00,1.23,462.04,23.2,211,3.995,,,,,,,,,,,,,,,,,,
602,4.00,1.23,462.22,23.2,211,3.995,,,,,,,,,,,,,,,,,,
603,3.99,1.22,462.15,23.2,210,3.995,,,,,,,,,,,,,,,,,,
604,3.99,1.23,462.37,23.2,211,3.995,,,,,,,,,,,,,,,,,,
605,3.99,1.23,462.48,23.2,211,3.995,,,,,,,,,,,,,,,,,,
606,4.00,1.23,462.81,23.2,211,3.995,,,,,,,,,,,,,,,,,,
607,4.00,1.22,462.85,23.2,211,3.995,,,,,,,,,,,,,,,,,,
608,3.99,1.23,462.59,23.2,211,3.995,,,,,,,,,,,,,,,,,,
609,4.00,1.23,462.78,23.2,211,3.995,,,,,,,,,,,,,,,,,,
610,3.99,1.22,463.07,23.2,210,3.995,,,,,,,,,,,,,,,,,,
611,3.99,1.22,463.15,23.2,210,3.995,,,,,,,,,,,,,,,,,,
612,4.00,1.22,463.18,23.2,209,3.995,,,,,,,,,,,,,,,,,,
613,4.00,1.22,463.26,23.2,209,3.995,,,,,,,,,,,,,,,,,,
614,3.99,1.22,463.26,23.2,209,3.995,,,,,,,,,,,,,,,,,,
615,3.99,1.22,463.33,23.2,209,3.995,,,,,,,,,,,,,,,,,,
616,3.99,1.22,463.30,23.2,209,3.996,,,,,,,,,,,,,,,,,,
617,4.00,1.22,463.04,23.2,209,3.996,,,,,,,,,,,,,,,,,,
618,4.00,1.22,463.04,23.2,209,3.996,,,,,,,,,,,,,,,,,,
619,4.00,1.22,463.07,23.2,209,3.997,,,,,,,,,,,,,,,,,,
620,4.00,1.22,462.93,23.2,209,3.997,,,,,,,,,,,,,,,,,,
621,4.00,1.22,462.89,23.2,209,3.997,,,,,,,,,,,,,,,,,,
622,4.00,1.22,462.89,23.2,209,3.997,,,,,,,,,,,,,,,,,,
623,4.00,1.22,462.85,23.2,209,3.996,,,,,,,,,,,,,,,,,,
624,4.00,1.22,463.04,23.2,209,3.996,,,,,,,,,,,,,,,,,,
625,4.00,1.22,463.22,23.2,209,3.996,,,,,,,,,,,,,,,,,,
626,4.00,1.22,463.41,23.2,210,3.996,,,,,,,,,,,,,,,,,,
627,3.99,1.22,463.81,23.2,210,3.996,,,,,,,,,,,,,,,,,,
628,4.00,1.22,464.00,23.2,209,3.996,,,,,,,,,,,,,,,,,,
629,4.00,1.22,464.00,23.2,209,3.996,,,,,,,,,,,,,,,,,,
630,4.00,1.22,464.30,23.2,209,3.996,,,,,,,,,,,,,,,,,,
631,4.00,1.22,464.48,23.2,209,3.996,,,,,,,,,,,,,,,,,,
632,4.00,1.22,464.63,23.2,209,3.996,,,,,,,,,,,,,,,,,,
633,3.99,1.22,464.67,23.2,209,3.996,,,,,,,,,,,,,,,,,,
634,3.99,1.22,464.48,23.2,208,3.996,,,,,,,,,,,,,,,,,,
635,4.00,1.22,464.85,23.2,209,3.996,,,,,,,,,,,,,,,,,,
636,4.00,1.22,464.93,23.2,209,3.996,,,,,,,,,,,,,,,,,,
637,4.00,1.22,464.85,23.2,208,3.996,,,,,,,,,,,,,,,,,,
638,4.00,1.22,464.96,23.2,209,3.997,,,,,,,,,,,,,,,,,,
639,4.00,1.22,464.96,23.2,209,3.997,,,,,,,,,,,,,,,,,,
640,4.00,1.22,464.85,23.2,208,3.996,,,,,,,,,,,,,,,,,,
641,4.00,1.22,464.81,23.2,208,3.996,,,,,,,,,,,,,,,,,,
642,4.00,1.22,464.67,23.2,208,3.996,,,,,,,,,,,,,,,,,,
643,4.00,1.22,464.70,23.2,208,3.996,,,,,,,,,,,,,,,,,,
644,4.00,1.22,464.81,23.2,208,3.996,,,,,,,,,,,,,,,,,,
645,3.99,1.22,464.63,23.2,209,3.996,,,,,,,,,,,,,,,,,,
646,4.00,1.22,464.96,23.2,209,3.996,,,,,,,,,,,,,,,,,,
647,3.99,1.22,464.48,23.2,209,3.996,,,,,,,,,,,,,,,,,,
648,4.00,1.22,464.30,23.2,209,3.996,,,,,,,,,,,,,,,,,,
649,4.00,1.22,464.56,23.2,209,3.997,,,,,,,,,,,,,,,,,,
650,4.00,1.22,464.52,23.2,209,3.997,,,,,,,,,,,,,,,,,,
651,4.00,1.22,464.59,23.2,209,3.997,,,,,,,,,,,,,,,,,,
652,4.00,1.22,464.67,23.2,209,3.998,,,,,,,,,,,,,,,,,,
653,4.00,1.22,464.81,23.2,209,3.997,,,,,,,,,,,,,,,,,,
654,4.00,1.22,464.96,23.2,209,3.997,,,,,,,,,,,,,,,,,,
655,4.00,1.22,465.00,23.2,210,3.997,,,,,,,,,,,,,,,,,,
656,4.00,1.22,465.18,23.2,209,3.997,,,,,,,,,,,,,,,,,,
657,3.99,1.22,465.07,23.2,209,3.997,,,,,,,,,,,,,,,,,,
