"Time","Q-S151 CO2","Temperature","Q-S102 O2","Q-G265 Flow V","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
12564,464.48,22.8,4.03,1.24,216,4.031,,,,,,,,,,,,,,,,,,
12565,464.59,22.8,4.03,1.24,216,4.031,,,,,,,,,,,,,,,,,,
12566,464.89,22.8,4.03,1.25,216,4.031,,,,,,,,,,,,,,,,,,
12567,464.93,22.8,4.03,1.24,216,4.030,,,,,,,,,,,,,,,,,,
12568,465.08,22.8,4.03,1.25,216,4.030,,,,,,,,,,,,,,,,,,
12569,465.11,22.8,4.03,1.25,216,4.029,,,,,,,,,,,,,,,,,,
12570,465.11,22.8,4.03,1.25,216,4.028,,,,,,,,,,,,,,,,,,
12571,465.22,22.8,4.03,1.25,216,4.028,,,,,,,,,,,,,,,,,,
12572,465.34,22.8,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12573,465.37,22.8,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12574,465.52,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12575,465.52,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12576,465.41,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12577,465.45,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12578,465.37,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12579,465.34,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12580,465.41,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12581,465.37,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12582,465.41,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12583,465.37,22.8,4.03,1.26,220,4.028,,,,,,,,,,,,,,,,,,
12584,465.30,22.8,4.03,1.26,220,4.028,,,,,,,,,,,,,,,,,,
12585,465.30,22.8,4.03,1.26,220,4.028,,,,,,,,,,,,,,,,,,
12586,465.34,22.8,4.03,1.26,220,4.027,,,,,,,,,,,,,,,,,,
12587,465.45,22.8,4.03,1.26,220,4.027,,,,,,,,,,,,,,,,,,
12588,465.45,22.8,4.03,1.26,220,4.026,,,,,,,,,,,,,,,,,,
12589,465.48,22.8,4.03,1.26,220,4.026,,,,,,,,,,,,,,,,,,
12590,465.52,22.8,4.02,1.26,220,4.026,,,,,,,,,,,,,,,,,,
12591,465.56,22.8,4.02,1.26,220,4.025,,,,,,,,,,,,,,,,,,
12592,465.56,22.8,4.03,1.26,220,4.025,,,,,,,,,,,,,,,,,,
12593,465.63,22.8,4.02,1.26,219,4.025,,,,,,,,,,,,,,,,,,
12594,465.67,22.8,4.03,1.26,219,4.025,,,,,,,,,,,,,,,,,,
12595,465.82,22.8,4.02,1.26,219,4.025,,,,,,,,,,,,,,,,,,
12596,466.04,22.8,4.03,1.26,219,4.025,,,,,,,,,,,,,,,,,,
12597,466.23,22.8,4.02,1.26,219,4.025,,,,,,,,,,,,,,,,,,
12598,466.23,22.8,4.02,1.26,219,4.024,,,,,,,,,,,,,,,,,,
12599,466.30,22.8,4.02,1.26,219,4.024,,,,,,,,,,,,,,,,,,
12600,466.41,22.8,4.02,1.26,219,4.024,,,,,,,,,,,,,,,,,,
12601,466.63,22.8,4.02,1.26,219,4.024,,,,,,,,,,,,,,,,,,
12602,466.71,22.8,4.02,1.26,219,4.025,,,,,,,,,,,,,,,,,,
12603,466.71,22.8,4.03,1.26,219,4.025,,,,,,,,,,,,,,,,,,
12604,466.74,22.8,4.02,1.26,219,4.025,,,,,,,,,,,,,,,,,,
12605,466.82,22.8,4.02,1.26,219,4.025,,,,,,,,,,,,,,,,,,
12606,466.89,22.8,4.02,1.26,219,4.025,,,,,,,,,,,,,,,,,,
12607,467.08,22.8,4.03,1.26,219,4.025,,,,,,,,,,,,,,,,,,
12608,467.08,22.8,4.03,1.26,219,4.026,,,,,,,,,,,,,,,,,,
12609,467.34,22.8,4.03,1.26,219,4.026,,,,,,,,,,,,,,,,,,
12610,466.97,22.8,4.02,1.26,219,4.026,,,,,,,,,,,,,,,,,,
12611,467.41,22.8,4.03,1.26,219,4.026,,,,,,,,,,,,,,,,,,
12612,467.45,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12613,467.34,22.8,4.03,1.25,218,4.027,,,,,,,,,,,,,,,,,,
12614,467.41,22.8,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12615,467.49,22.8,4.03,1.25,218,4.028,,,,,,,,,,,,,,,,,,
12616,467.56,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12617,467.63,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12618,467.74,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12619,467.82,22.8,4.03,1.25,218,4.030,,,,,,,,,,,,,,,,,,
12620,467.86,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12621,467.97,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12622,468.08,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12623,468.00,22.8,4.02,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12624,468.15,22.8,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12625,468.26,22.8,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12626,468.71,22.8,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12627,468.89,22.8,4.03,1.25,217,4.029,,,,,,,,,,,,,,,,,,
12628,469.15,22.8,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12629,469.12,22.8,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12630,469.23,22.8,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12631,469.30,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12632,469.49,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12633,469.49,22.8,4.03,1.25,218,4.028,,,,,,,,,,,,,,,,,,
12634,469.60,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12635,469.56,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12636,469.56,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12637,469.56,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12638,469.37,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12639,469.41,22.8,4.03,1.26,219,4.026,,,,,,,,,,,,,,,,,,
12640,469.56,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12641,469.60,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12642,469.56,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12643,469.49,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12644,469.56,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12645,469.71,22.8,4.02,1.26,218,4.027,,,,,,,,,,,,,,,,,,
12646,469.63,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12647,469.71,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12648,469.67,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12649,469.63,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12650,469.75,22.8,4.03,1.26,219,4.029,,,,,,,,,,,,,,,,,,
12651,469.86,22.8,4.03,1.26,219,4.029,,,,,,,,,,,,,,,,,,
12652,469.93,22.8,4.03,1.26,219,4.029,,,,,,,,,,,,,,,,,,
12653,470.08,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12654,470.08,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12655,470.26,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12656,470.45,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12657,470.67,22.8,4.03,1.25,218,4.027,,,,,,,,,,,,,,,,,,
12658,470.71,22.8,4.03,1.25,218,4.027,,,,,,,,,,,,,,,,,,
12659,470.82,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12660,470.89,22.8,4.03,1.25,218,4.027,,,,,,,,,,,,,,,,,,
12661,471.04,22.8,4.03,1.25,218,4.027,,,,,,,,,,,,,,,,,,
12662,471.23,22.8,4.03,1.25,218,4.027,,,,,,,,,,,,,,,,,,
12663,471.23,22.8,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
12664,471.41,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12665,471.67,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12666,471.60,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12667,471.86,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12668,471.82,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12669,471.93,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12670,472.08,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12671,472.08,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12672,472.12,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12673,471.49,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12674,471.93,22.8,4.03,1.26,218,4.028,,,,,,,,,,,,,,,,,,
12675,472.04,22.8,4.03,1.25,218,4.028,,,,,,,,,,,,,,,,,,
12676,472.12,22.8,4.03,1.25,218,4.028,,,,,,,,,,,,,,,,,,
12677,472.12,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12678,472.08,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12679,472.12,22.8,4.03,1.26,219,4.029,,,,,,,,,,,,,,,,,,
12680,472.12,22.8,4.03,1.26,219,4.030,,,,,,,,,,,,,,,,,,
12681,472.15,22.8,4.03,1.26,219,4.030,,,,,,,,,,,,,,,,,,
12682,472.15,22.8,4.03,1.26,219,4.030,,,,,,,,,,,,,,,,,,
12683,472.38,22.8,4.03,1.26,219,4.030,,,,,,,,,,,,,,,,,,
12684,472.56,22.8,4.03,1.26,219,4.030,,,,,,,,,,,,,,,,,,
12685,472.67,22.8,4.03,1.26,219,4.030,,,,,,,,,,,,,,,,,,
12686,472.75,22.8,4.03,1.26,219,4.030,,,,,,,,,,,,,,,,,,
12687,472.97,22.8,4.03,1.26,219,4.029,,,,,,,,,,,,,,,,,,
12688,473.19,22.8,4.03,1.26,219,4.029,,,,,,,,,,,,,,,,,,
12689,473.15,22.8,4.03,1.25,218,4.029,,,,,,,,,,,,,,,,,,
12690,473.30,22.8,4.03,1.26,218,4.028,,,,,,,,,,,,,,,,,,
12691,473.56,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12692,473.75,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12693,473.75,22.8,4.03,1.26,218,4.028,,,,,,,,,,,,,,,,,,
12694,473.78,22.8,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12695,473.90,22.7,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12696,473.90,22.7,4.03,1.25,218,4.028,,,,,,,,,,,,,,,,,,
12697,473.93,22.8,4.03,1.25,218,4.028,,,,,,,,,,,,,,,,,,
12698,473.97,22.7,4.03,1.25,218,4.028,,,,,,,,,,,,,,,,,,
12699,474.04,22.7,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12700,474.19,22.7,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
12701,474.27,22.7,4.03,1.25,218,4.028,,,,,,,,,,,,,,,,,,
12702,474.30,22.7,4.03,1.25,218,4.028,,,,,,,,,,,,,,,,,,
12703,473.93,22.8,4.03,1.25,218,4.028,,,,,,,,,,,,,,,,,,
12704,473.90,22.8,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12705,473.97,22.8,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12706,473.97,22.8,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12707,473.97,22.8,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
12708,473.97,22.8,4.03,1.25,217,4.029,,,,,,,,,,,,,,,,,,
12709,474.08,22.8,4.03,1.25,217,4.030,,,,,,,,,,,,,,,,,,
12710,474.23,22.8,4.03,1.24,214,4.030,,,,,,,,,,,,,,,,,,
12711,474.38,22.7,4.03,1.02,160,4.031,,,,,,,,,,,,,,,,,,
12712,474.82,22.7,4.03,0.74,97,4.032,,,,,,,,,,,,,,,,,,
12713,474.78,22.7,4.03,0.54,55,4.033,,,,,,,,,,,,,,,,,,
12714,475.08,22.7,4.03,0.61,70,4.033,,,,,,,,,,,,,,,,,,
12715,475.30,22.7,4.03,1.14,188,4.034,,,,,,,,,,,,,,,,,,
12716,475.41,22.7,4.03,1.23,211,4.034,,,,,,,,,,,,,,,,,,
12717,475.60,22.7,4.03,1.24,216,4.035,,,,,,,,,,,,,,,,,,
12718,475.90,22.7,4.04,1.25,217,4.034,,,,,,,,,,,,,,,,,,
12719,476.04,22.7,4.03,1.25,217,4.034,,,,,,,,,,,,,,,,,,
12720,476.45,22.7,4.03,1.25,217,4.034,,,,,,,,,,,,,,,,,,
12721,476.30,22.7,4.03,1.25,217,4.034,,,,,,,,,,,,,,,,,,
12722,476.27,22.7,4.03,1.25,217,4.034,,,,,,,,,,,,,,,,,,
12723,476.38,22.7,4.03,1.25,218,4.034,,,,,,,,,,,,,,,,,,
12724,476.30,22.7,4.03,1.25,217,4.034,,,,,,,,,,,,,,,,,,
12725,476.04,22.7,4.03,1.25,217,4.034,,,,,,,,,,,,,,,,,,
12726,475.49,22.7,4.03,1.25,217,4.035,,,,,,,,,,,,,,,,,,
12727,474.75,22.7,4.03,1.25,217,4.035,,,,,,,,,,,,,,,,,,
12728,474.01,22.7,4.04,1.25,217,4.035,,,,,,,,,,,,,,,,,,
12729,472.90,22.7,4.03,1.25,217,4.035,,,,,,,,,,,,,,,,,,
12730,471.64,22.7,4.03,1.25,217,4.035,,,,,,,,,,,,,,,,,,
12731,470.34,22.7,4.03,1.25,217,4.035,,,,,,,,,,,,,,,,,,
12732,469.08,22.7,4.04,1.25,217,4.035,,,,,,,,,,,,,,,,,,
12733,467.97,22.7,4.03,1.25,217,4.035,,,,,,,,,,,,,,,,,,
12734,466.30,22.7,4.04,1.25,217,4.036,,,,,,,,,,,,,,,,,,
12735,465.11,22.7,4.04,1.25,217,4.036,,,,,,,,,,,,,,,,,,
12736,464.00,22.7,4.04,1.25,217,4.036,,,,,,,,,,,,,,,,,,
12737,462.85,22.7,4.04,1.25,216,4.037,,,,,,,,,,,,,,,,,,
12738,462.15,22.7,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
12739,461.22,22.7,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
12740,460.70,22.7,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
12741,460.22,22.7,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
12742,460.11,22.7,4.04,1.25,216,4.037,,,,,,,,,,,,,,,,,,
12743,459.78,22.7,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
12744,459.70,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12745,459.00,22.7,4.04,1.25,216,4.038,,,,,,,,,,,,,,,,,,
12746,459.52,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12747,459.48,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12748,459.52,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12749,459.52,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12750,459.59,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12751,459.48,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12752,459.33,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12753,459.44,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12754,459.41,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12755,459.44,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12756,459.52,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12757,459.56,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12758,459.59,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12759,459.59,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12760,459.56,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12761,459.63,22.7,4.04,1.25,216,4.038,,,,,,,,,,,,,,,,,,
12762,459.56,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12763,459.56,22.7,4.04,1.25,216,4.039,,,,,,,,,,,,,,,,,,
12764,459.52,22.7,4.04,1.25,216,4.039,,,,,,,,,,,,,,,,,,
12765,459.22,22.7,4.04,1.25,217,4.039,,,,,,,,,,,,,,,,,,
12766,459.00,22.7,4.04,1.25,217,4.039,,,,,,,,,,,,,,,,,,
12767,458.96,22.7,4.04,1.25,217,4.039,,,,,,,,,,,,,,,,,,
12768,458.89,22.7,4.04,1.25,217,4.039,,,,,,,,,,,,,,,,,,
12769,458.93,22.7,4.04,1.25,217,4.039,,,,,,,,,,,,,,,,,,
12770,458.74,22.7,4.04,1.25,217,4.039,,,,,,,,,,,,,,,,,,
12771,458.70,22.7,4.04,1.25,217,4.039,,,,,,,,,,,,,,,,,,
12772,458.67,22.7,4.04,1.25,217,4.039,,,,,,,,,,,,,,,,,,
12773,458.70,22.7,4.04,1.25,217,4.039,,,,,,,,,,,,,,,,,,
12774,458.67,22.7,4.04,1.25,217,4.039,,,,,,,,,,,,,,,,,,
12775,458.85,22.7,4.04,1.25,217,4.039,,,,,,,,,,,,,,,,,,
12776,458.89,22.7,4.04,1.25,217,4.039,,,,,,,,,,,,,,,,,,
12777,459.07,22.7,4.04,1.25,217,4.039,,,,,,,,,,,,,,,,,,
12778,459.18,22.7,4.04,1.25,218,4.039,,,,,,,,,,,,,,,,,,
12779,459.22,22.7,4.04,1.25,218,4.039,,,,,,,,,,,,,,,,,,
12780,459.33,22.7,4.04,1.25,218,4.039,,,,,,,,,,,,,,,,,,
12781,459.33,22.7,4.04,1.25,218,4.039,,,,,,,,,,,,,,,,,,
12782,459.37,22.7,4.04,1.25,218,4.039,,,,,,,,,,,,,,,,,,
12783,459.37,22.7,4.04,1.25,218,4.039,,,,,,,,,,,,,,,,,,
12784,459.48,22.7,4.04,1.26,219,4.039,,,,,,,,,,,,,,,,,,
12785,459.48,22.7,4.04,1.26,219,4.039,,,,,,,,,,,,,,,,,,
12786,459.44,22.7,4.04,1.26,219,4.039,,,,,,,,,,,,,,,,,,
12787,459.48,22.7,4.04,1.26,219,4.038,,,,,,,,,,,,,,,,,,
12788,459.26,22.7,4.04,1.26,220,4.038,,,,,,,,,,,,,,,,,,
12789,459.22,22.7,4.04,1.26,220,4.038,,,,,,,,,,,,,,,,,,
12790,459.22,22.7,4.04,1.26,220,4.038,,,,,,,,,,,,,,,,,,
12791,459.33,22.7,4.04,1.26,220,4.038,,,,,,,,,,,,,,,,,,
12792,459.37,22.7,4.04,1.26,220,4.038,,,,,,,,,,,,,,,,,,
12793,459.30,22.7,4.04,1.26,220,4.038,,,,,,,,,,,,,,,,,,
12794,459.22,22.7,4.04,1.26,219,4.038,,,,,,,,,,,,,,,,,,
12795,459.00,22.7,4.04,1.26,219,4.038,,,,,,,,,,,,,,,,,,
12796,458.70,22.7,4.04,1.26,219,4.038,,,,,,,,,,,,,,,,,,
12797,458.70,22.7,4.04,1.26,219,4.038,,,,,,,,,,,,,,,,,,
12798,458.59,22.7,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
12799,458.59,22.7,4.04,1.26,219,4.038,,,,,,,,,,,,,,,,,,
12800,458.37,22.7,4.04,1.26,219,4.038,,,,,,,,,,,,,,,,,,
12801,458.22,22.7,4.04,1.26,219,4.038,,,,,,,,,,,,,,,,,,
12802,458.52,22.7,4.04,1.26,219,4.038,,,,,,,,,,,,,,,,,,
12803,458.52,22.7,4.04,1.26,219,4.038,,,,,,,,,,,,,,,,,,
12804,458.52,22.7,4.04,1.26,219,4.038,,,,,,,,,,,,,,,,,,
12805,458.52,22.7,4.04,1.26,219,4.038,,,,,,,,,,,,,,,,,,
12806,458.70,22.7,4.04,1.26,219,4.038,,,,,,,,,,,,,,,,,,
12807,458.63,22.7,4.04,1.25,218,4.038,,,,,,,,,,,,,,,,,,
12808,458.78,22.7,4.04,1.25,218,4.038,,,,,,,,,,,,,,,,,,
12809,458.81,22.7,4.04,1.25,218,4.038,,,,,,,,,,,,,,,,,,
12810,459.04,22.7,4.04,1.25,218,4.038,,,,,,,,,,,,,,,,,,
12811,459.04,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12812,459.00,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12813,459.15,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12814,459.07,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12815,459.00,22.7,4.04,1.25,218,4.038,,,,,,,,,,,,,,,,,,
12816,458.78,22.7,4.03,1.25,218,4.037,,,,,,,,,,,,,,,,,,
12817,459.04,22.7,4.04,1.25,218,4.037,,,,,,,,,,,,,,,,,,
12818,459.00,22.7,4.04,1.25,218,4.037,,,,,,,,,,,,,,,,,,
12819,458.96,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12820,458.85,22.7,4.04,1.25,218,4.038,,,,,,,,,,,,,,,,,,
12821,458.89,22.7,4.04,1.25,218,4.038,,,,,,,,,,,,,,,,,,
12822,458.81,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12823,458.89,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12824,458.93,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12825,458.81,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12826,458.52,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12827,458.41,22.7,4.04,1.25,217,4.038,,,,,,,,,,,,,,,,,,
12828,458.52,22.7,4.04,1.25,218,4.039,,,,,,,,,,,,,,,,,,
12829,458.48,22.7,4.04,1.25,218,4.039,,,,,,,,,,,,,,,,,,
12830,458.41,22.7,4.04,1.25,218,4.039,,,,,,,,,,,,,,,,,,
12831,458.33,22.7,4.04,1.25,218,4.039,,,,,,,,,,,,,,,,,,
12832,458.37,22.7,4.04,1.25,218,4.038,,,,,,,,,,,,,,,,,,
12833,458.48,22.7,4.04,1.25,218,4.038,,,,,,,,,,,,,,,,,,
12834,458.44,22.7,4.04,1.25,218,4.037,,,,,,,,,,,,,,,,,,
12835,458.48,22.7,4.04,1.25,218,4.037,,,,,,,,,,,,,,,,,,
12836,458.48,22.7,4.04,1.25,218,4.037,,,,,,,,,,,,,,,,,,
12837,458.52,22.7,4.04,1.26,218,4.036,,,,,,,,,,,,,,,,,,
12838,458.55,22.7,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
12839,458.59,22.7,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
12840,458.52,22.7,4.03,1.25,218,4.034,,,,,,,,,,,,,,,,,,
12841,458.52,22.7,4.03,1.26,219,4.034,,,,,,,,,,,,,,,,,,
12842,458.41,22.7,4.03,1.26,219,4.033,,,,,,,,,,,,,,,,,,
12843,458.41,22.7,4.03,1.25,218,4.032,,,,,,,,,,,,,,,,,,
12844,458.44,22.7,4.03,1.25,218,4.032,,,,,,,,,,,,,,,,,,
12845,458.44,22.7,4.03,1.25,218,4.032,,,,,,,,,,,,,,,,,,
12846,458.41,22.7,4.03,1.25,218,4.032,,,,,,,,,,,,,,,,,,
12847,458.48,22.7,4.03,1.25,217,4.032,,,,,,,,,,,,,,,,,,
12848,458.48,22.7,4.03,1.25,217,4.032,,,,,,,,,,,,,,,,,,
12849,458.52,22.7,4.03,1.25,217,4.032,,,,,,,,,,,,,,,,,,
12850,458.55,22.7,4.03,1.25,217,4.032,,,,,,,,,,,,,,,,,,
12851,458.59,22.7,4.03,1.25,217,4.032,,,,,,,,,,,,,,,,,,
12852,458.70,22.7,4.03,1.25,217,4.033,,,,,,,,,,,,,,,,,,
12853,459.00,22.7,4.03,1.25,217,4.033,,,,,,,,,,,,,,,,,,
12854,459.15,22.7,4.03,1.25,218,4.034,,,,,,,,,,,,,,,,,,
12855,459.26,22.7,4.03,1.25,217,4.035,,,,,,,,,,,,,,,,,,
12856,459.07,22.7,4.04,1.25,217,4.035,,,,,,,,,,,,,,,,,,
12857,459.07,22.7,4.03,1.25,217,4.035,,,,,,,,,,,,,,,,,,
12858,459.30,22.7,4.04,1.25,217,4.035,,,,,,,,,,,,,,,,,,
12859,459.41,22.7,4.04,1.25,217,4.035,,,,,,,,,,,,,,,,,,
12860,459.44,22.7,4.04,1.25,217,4.036,,,,,,,,,,,,,,,,,,
12861,459.56,22.7,4.04,1.25,217,4.036,,,,,,,,,,,,,,,,,,
12862,459.56,22.7,4.04,1.25,217,4.036,,,,,,,,,,,,,,,,,,
12863,459.67,22.7,4.04,1.25,216,4.036,,,,,,,,,,,,,,,,,,
12864,459.67,22.7,4.04,1.25,216,4.036,,,,,,,,,,,,,,,,,,
12865,459.78,22.7,4.04,1.25,216,4.036,,,,,,,,,,,,,,,,,,
12866,460.00,22.7,4.04,1.25,216,4.036,,,,,,,,,,,,,,,,,,
12867,460.22,22.7,4.04,1.25,216,4.036,,,,,,,,,,,,,,,,,,
12868,460.30,22.7,4.04,1.25,216,4.036,,,,,,,,,,,,,,,,,,
12869,460.37,22.7,4.04,1.25,216,4.036,,,,,,,,,,,,,,,,,,
12870,460.52,22.7,4.04,1.25,216,4.036,,,,,,,,,,,,,,,,,,
12871,460.82,22.7,4.04,1.25,216,4.036,,,,,,,,,,,,,,,,,,
12872,460.89,22.7,4.04,1.25,216,4.036,,,,,,,,,,,,,,,,,,
12873,460.74,22.7,4.04,1.25,216,4.036,,,,,,,,,,,,,,,,,,
12874,460.82,22.7,4.03,1.25,216,4.036,,,,,,,,,,,,,,,,,,
12875,461.00,22.7,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
12876,461.19,22.7,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
12877,461.33,22.7,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
12878,461.26,22.7,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
12879,461.30,22.7,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
12880,461.33,22.7,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
12881,461.45,22.7,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
12882,461.41,22.7,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
12883,461.48,22.7,4.04,1.25,217,4.036,,,,,,,,,,,,,,,,,,
12884,461.89,22.7,4.04,1.25,217,4.036,,,,,,,,,,,,,,,,,,
